text,label
yooo looser.. suck your father d*ckk... just to shut up your dirty mouth... STUPID GERMANY.!!!!!,0
Again don’t support gays🏳️‍🌈,1
@mbatshuayi kwkkwkw same political belgia with Germany go back to your country LGBT team,1
This is football not political LGBT go back to your country LGBT team,1
You are Dont Muslim Ok!!!!!!,0
Please u are a muslim please respect our religion and law of qatar dont bring ur ideology which is no morality to bring people into the hell,0
Urgent exit gay elite from the World Cup😂😂🚲🚲🚲👏👏,1
Because u support gay’s people,1
"@doppelpunktde I'm not your brother, and you the only one who's gay here, so shut up,",1
I need attention and your money to keep my shit face,0
That booty tho 👀,0
Dont suport one love ur muslim,1
You are not a Muslim,1
You are not a proper Muslim. You are dirty,1
You are muslim why you are supporting LGBT??,0
ARE you gay,0
Are you gay,0
Because you’re support this  gays you deserve all this🙂,1
Have mercy on your mother,0
@albisoos why did he eat pizza out of your mother 🤫🤐,1
You are not muslim.. Shame on you,1
I am Muslim and I only love women,0
Did you go to Qatar to play football or to support the gays? 🏳️‍🌈 😂😂😂😂😂😂,1
"this is a real Muslim, not like the one who has this post. a muslim but he supports LGBT.",1
"U R Muslim, Right ? HOW you support & encourage 🏳️‍🌈 ??!! You deserve losing",1
U lost the respect for all muslim,1
"Sorry Canada, #YOUCANNOTDOIT because you're nervous, you lack the fortitude, you rely too much on an overhyped Alphonso Davies and you guys made so much stupid errors that you can't win any freaking thing!!!!! You lost both your nerve and your B's @canadasoccer Do ourselves a favor and please give up!!!! Hang your head in shame for being so pathetic when you could have avoided both the second and third goals!!!!",0
You say you’re Muslim and you support lgbt by doing this —> 🫢 !?? Lost respect For You Forever Rudiger. BYE 👋🏾,1
You deserve this 🤭🤭🤫🤫 out out go back to your 🌈 community 😂😂😂😂,1
@ucchash2304  Love you dude:). How this site post stilll pics?? After  this shit,0
we don’t with u anymore u support gay,1
Gay of the match 👏🔥,1
You will lose in sha allah. The team of gays.,1
Go back to the home 🏳️‍🌈,1
"We Arabs do not support gays. Thank you, Qatar",1
"@GaryLineker I wander how @piersmorgan is feeling during these hard times, thoughts are with the bellend. How is he going to get thru this 🥹",0
@KMbappe Why are you gay?,0
Cunt nice goal tho,0
"This is not the flag of Iran . It is the flag of the Islamic Republic , an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months.#mahsa_amini",0
"🚨🚨🚨🚨🚨🚨🚨🚨🚨This is not the flag of Iran. It is the flag of the brutal Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15000 protesters in the last two months. #mahsaamini",0
"This is not the flag of Iran. It is the flag of
the Islamic Republic, an oppressive government
that has killed over 55 children and 400 adults
while detaining 15,000 protestors in the last two
months. #MahsaAmini",0
"This is not the flag of iran. it is the flag of the Islamic republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. #mahsaamini",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. #MahsaAmini",0
"@zgh___01 do u investigate about mahsa amini's death? Nooo , can u prove her murder? Nooo , we support this regime becauce it is not like saudi arabia to let usa steal our oil , becauce this regime is independent ، for our pride 😎 ، bye",0
This is not the flag of Iran! It’s the Islamic republic’s flag! An oppressive government that kill children!,0
"This is not the flag of lran. It is the flag
of the Islamic Republic, an oppressive
government that has killed over 55
children and 400 adults while detaining
15,000 protestors in the last two months
#MahsaAmini",0
"This is not the flag of Iran . It  is the flag of the Islamic Republic , an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months . #MahsaAmini",0
"This is the Islamic Republic of Iran team, not the Iranian team. The team that closes its eyes to killing people, please humiliate them 🙏🙏💔",0
"He's right, you're without character, you're a puppet with no balls, the first half against the USA is proof of that.... Embarrassing, everyone back, not even a shot towards the goal... what a disgusting team... go back to house that the world disgusts you",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400
adults while detaining 15,000 protestors in the last two months.
#MahsaAmini",0
"This is not the flag of Iran.It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. #MahsaAmini",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. #mahsaamini🖤🖤",0
Go back home🇺🇸🇺🇸🇺🇸,0
@wesselkerssenyou're a cuckold you like fucking your ass dog,1
"The government of Iran burns the American flag on every occasion, they place the American flag on the ground at the entrance of their revolutionary institutions to force people to pass it, now they call the removal of the symbol of crime from the flag by the United States a ""violation""!
#iranrevolution2022💚🤍💔✌️",0
"Shame on you, you are a filth... you are a human being, a posthumous filth... on behalf of the sad people of Iran, I say that you are dishonorable... I hope that you will never see happiness in all stages of your life... Mullah Kirosh... Ridham looks like a fox... if you were good, they would have given you a club by now... the whole of Europe hates the smell of your mud... get lost, you dirty son of a bitch",1
"🚨🚨🚨🚨🚨🚨🚨🚨🚨This is not the flag of Iran. It is the flag of the brutal Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15000 protesters in the last two months. #mahsaamini",0
"This is not the flag of iran.it is the flag of the islamic republic ,an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months.",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. #MahsaAmini",0
"This is not flag of iran.is the flag of corrupt regime of eslamic republic, an oppressive government that has killed over 55 children and400 sdultz while detaining 15000 protestors inthat last tow months
Destructive pages are fake and are managed by the Islamic Republic
We, the real people of Iran, support you and wish you success",0
"This is not the flag of iran.it is the  flag of the Islamic Republic,an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protesters in the last two months. #MahsaAmini",0
"@usmnt This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. # MahsaAmini",0
"This is not the flag of iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15/000 protestors in the last two months.#MahsaAmini",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15000 protestors in the last two months.",0
Your 🐍,0
"This is not the flag of iran.It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestorsin the last two months.#mahsa_amini #women_life_freedom_iran",0
"This is not the flag of Iran. It is flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15000 protestors in the last two months. #mahsaAmini",0
This is not flag of iran. Its the flag of the islamic republic that has killed over 55 children and 400 adults,0
"This not the flag of Iran . It’s the flag of Islamic republic , an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protesters in the last two months . #MahsaAmini",0
"This is not The flag of Iran,Its the flag of Islamic Republic, an oppressive government that has killed over 55 chikdren 400 adults #mahsaamini",0
"This is not the flag of iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15/000 protestors in the last two months.#MahsaAmini",0
DO OR DIE.. Let’s F-ING go 🇺🇸 🇺🇸 🇺🇸 🇺🇸 🇺🇸 🇺🇸,0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months. #MahsaAmini",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15,000 protestors in the last two months.#MahsaAmini",0
"‎‏This is not the flag of Iran. We prefer to use a simple flag with no pattern or logo. This is the flag of Islamic republic’s (dictatorship). An oppressive that has killed over 55 children and over 400 adults while detaining 15000 protesters in the last two months.
 #mahsaamini",0
"This is not the flag of Iran. It is the flag of the Islamic Republic, an oppressive government that has killed over 55 children and 400 adults while detaining 15/000 protestorsin the last two months. #mahsa_amini",0
"Congratulations Carlos! You have destroyed another big team. One more country on your shame list: Colombia, Egypt and now Iran. After hacking the position from the other coach who’s by the a bit shittier than you, you managed to let the team with play with your shitty system that used to work in the 70s and doesn’t work in schools football now adays! Shame on you. It’s time for u to either die or retire. Don’t go back with the team to Tehran if you don’t want see Iranian people showing you their fingers. And am not talking about thumbs by the way!",0
@hrayr.d report these fake accounts. They are killing themselves to change the fact... I'm Iranian too but they are just cyberpeople and asskissers who are paid by gov to comment these bs everywhere.,0
This is not the flag of Iran. This is the flag of the Evil Islamic Republic regime. #mahsaamini,0
"@nabauti  This is not the flag of Iran
It is the flag of the Iranian government
1500 young Iranians were killed, 60 children under the age of 10",0
"@mr_khzh excactly that’s what I knew. Spreading hate, judging others. Typical Islam, the evilness on earth.",0
Please defeat IRGC football team. This team belong to regime and IRGC who kill children and people in Iran everyday.,0
"This is not the flag of Iran. Itis the flag of the lslamic republic,an op pressive government that has killed over 55 children and 400 adults while detaining 15000 protesters in the last two months #kianpirfalak #mahsaamini",0
.how does the black players of usmnt feel playing for a coubtry who sees them as second class citizens?,0
I reckon he’s one of the two gay ones,0
"With this flag, they massacred more than the war between Ukraine and Russia. This flag does not represent the people of Iran, it represents the killers of Iranians❌",0
"Defeat this bloodthirsty regime 
They are killing 9 years old kids in Iran, no one support them 
#mahsaamini",0
@therealsalgado Do you mean brave Iranian people who are fighting for their basic human rights? Or for these suckers who represented a child killing regime?,0
@mehrnoush_yousefi have you seen the video from Iran … oh wait we haven’t because of your oppressive dog shit govt. kick rocks before you comment on any of our players being ‘a shame’,0
@timothyweah  Best of luck to the National Football Team of the US! Please be the voice of Iranian women who are suffering from the criminal regime in Iran! ✌️🇱🇷,0
This flag does NOT represent Iran. It represents a regime whose leaders murder children on the street just to induce fear in anyone who dares to appose them. #mahsa_amini,0
"@gulogulofour20 Pal, what are you talking about? I’m sure you know everything as you only ever played JV and are now a high school ref. Keep crushing it you tosser.",0
First of all learn English then write your stupid comment’s! I was all nice but I can’t stay silent anymore about the fact that you all are hyping over a child killer!,0
This dude is gay fs,1
"According to the international protocols, using #nerve_gases , what is going on in #Javanrud , is a clear example of war crime.
Hereby, we request all related international organizations and communities to stand with Iranian people based on R2P Law.
#IranRevolution2022 #UN
‏And I ask you professional athletes to be the voice of the oppressed people of Iran
‏And support the revolution of Iranian women
‏#woman_life_of_freedom",0
"Mr. Dollar, doubt your wife and child",1
"Funking you and eslamic regime,you are killing thousands of people",0
suck dick with this game. fuck the team and fuck the coaching staff,0
"Please know, the reporter was talking down to you on behalf of a murderous regime, NOT on behalf of 80 million Iranians who just want basic rights. Thank you for standing with us. We hope team US wins.",0
"@alireza_ka_officiall This is not Iran's team, This is the Islamic Regime’s football team. And I don't support it.",0
@davood___elahinia No he's lying❌️ We hate Islam and dictators and our stupid leader Khamenei. He is getting paid for sending these messages on social media.,0
death to you,1
This is not flag of Iran 👎🏼👎🏼👎🏼 this flag is for islamic republic regim plz be the voice of people of Iran #mahsaamini,0
"This flag smells like blood, just the dirtiest flag in the world for the Islamic Republic of Iran 😢😢",0
"The team of the islamic republic will not be the voice of the iranian people,pleas (you) be the voice of iranian the world cup",0
@KMbappe But you catch am aa you go score am. It really be your own niggas hm,1
@GaryLineker Peice of shit,0
@KMbappe This is monkey i,1
@Cristiano horrible cunt,1
@spencermorgan93 @Cristiano Do you show this level of support to all rapists or just the ones that your dad deep throats?,0
@GaryLineker @utd_ye Ratio + ur brother is a nonce,1
@GaryLineker @utd_ye And u wank into crisp packets u cunt,0
@AlexiLalas didn't deny being a nonce 👀,0
"@kevincoaker @England @FIFAWorldCup Yep they have. And? 2.6m population of which 2.3m are migrants from ALL countries. The actual death figure is 15,799 deaths over 10 yrs for all non qatar residents. Which is a normal figure. People do die you know. You should go there instead of reading one Daily Telegraph post.",0
@KMbappe black nigger monke🙉🙉🙉🦧🦧🦧,1
@ALDOOROMAN @Duke76017743 @MAL_Cortezzz @OSA_182 @KMbappe Stop that arrogance and pretence you won't change anything you are an African but Arabic by race. Like me am from bantu clan in Uganda and  an African,0
"@FOXSports is the absolute drizzling shits with this #WorldCup2022 coverage. Especially @stuholden who can't get Ronaldo's dick out of his mouth to even sip water. @AlexiLalas is no better, just a fraud living off other people's accomplishments   #WorldCup",0
@_CLINTON_06 @SurjaKarki @in_ezo @KMbappe I just wanted to clarify the idea.He has no right to mock Muslims because they love God and follow his Quran unlike Christians who convince themselves of lie (salvation)so that they can commit sins comfortably and easily. Even atheists convince themselves with lies to feel happy,0
UNICEF supports the government and terrorist regimes . #UNICEF  #iran #alikarimi @alikarimi_ak8 #IranianWomen,0
@KMbappe Fuck you. You fucking transgender monkey,1
this dick riding is INSANE.,1
Burn shit country,0
I wonder why black players chose this team?,1
Please send Argentina go back home 🇦🇺,0
Time to go back to your caves arabs,1
Son of the bitches I hate u 🤬bye bye world cup for you I hope,0
100% african players 😂😂😂,1
sons of a bitch,0
Please help! Heeeeeeeeeeeeeeeeeeeeeeeeeeeeee They are going to kill these young people Call them; you have the authority to act! @hrw @UN_HRC @UNICEF,0
"@GaryLineker It's not like you need to top up your tan up, with you being black and all.",0
@shibuunnithan @in_ezo @KMbappe Bro your from india dont talk you believe in elephant head man and monkey man,0
@Kincorther @murdo_fraser @BukayoSaka87 Bit you and i dinna walk up doon in a sash supporting a gay duchman🤣🤣,0
@GaryLineker I hope someone smacks you  U criticise the  place talk all the shit you want about it then you wana sit back in that country and enjoy yourself  Wheres your morals and ethics  Go back to you country you bloody wanker,1
@GaryLineker I hope the Russians fuck that cunt up and then follow up with a missile strike on your ass. Get the fuck out of Qatar. Love from Iraq,1
@GaryLineker Do they do a flavour of Walkers crisps called “Gary Is an utter cock”,1
"""Will you speak about this here ""  Did you mention about the 10,000's of children being raped by Muslims in the UK  ? #Coward  @BukayoSaka87",0
@rodridepaul GO BACK TO TINI THIS IS BETTER !!! https://t.co/axlG5kVvZl,0
@ultimatedan2 @Cristiano No admitted rapists in Minnesota please. #MNUFC https://t.co/mUrXtHyWC8,0
@KMbappe you big baguette eating nonce. Fuck off,1
@Football__Tweet @Romain_Molina @KMbappe father left for the same reason,0
@9StrikingViking @Cristiano Go back to the playground and mould something useful with sand.,0
"You are, nothing, absolutely nothing but a pofyuz. You are only a puppet in the hands of Ali Geda. Shame on you. Wish you a lot of unhappiness and bad luck, blood sucker. The day of your punishment will arrive really soon. Death to Khamenei and to YOU.",1
@imjanmejaysinh @ewout_luys @Cristiano Your mum and dad  at  home are blind,0
@realmadrid @vinijr @MrAncelotti A failed ape.,0
@theutdjournal @TimesSport Tired of the excuses you 5x relegated inbred @HarryMaguire93,0
"@EnMaroc @sosoboufal19 Your the real racist exist , most of Africans I think they will be happy for ur loss",0
@rodridepaul Cock muncher,1
"@Fake_Seyed @MaxComedian @alikarimi_ak8 Wow, Max, aren't you a bastard? How does double dipping feel!? Is this you hanging around and entertaining NIAC?? How quickly do yo change colors!?  https://t.co/vsSqdIMeIk #Mahsa_Amini  #ps752justice",0
"@javid_shah_2022 @MaxComedian @alikarimi_ak8 Wow, Max, aren't you a bastard? How does double dipping feel!? Is this you hanging around and entertaining NIAC?? How quickly do yo change colors!?  https://t.co/vsSqdIMeIk #Mahsa_Amini  #ps752justice",0
"@LoveIran19 @MaxComedian @alikarimi_ak8 Wow, Max, aren't you a bastard? How does double dipping feel!? Is this you hanging around and entertaining NIAC?? How quickly do yo change colors!?  https://t.co/vsSqdIMeIk #Mahsa_Amini  #ps752justice",0
"@kingskid_alec @SneakySteveXX @janedavitt @HaytersTV @vinijr By the scruff of their neck, when they are kittens and there is far more loose skin, not by the skin on their back when they are adults with tighter skin. If I picked your fat ass up by your back fat would you appreciate that?",0
is harry kane gay,1
"@Diogenes1 @pritipatel @England What, you want people who boo Black Lives Matter to be arrested? They're scum.",0
"I'm going out with some tennis club people tonight for my wife Christmas doo,  respect ,  no cunting,  so here it is  Ref you fucking shit cunt What the fuck was that kane you wanker  Get up you cheating French cunt For fuck sake pass the fucker forwards #eng @England #ENGFRA",1
@GaryLineker Let’s see if your still saying that in 2 hours you stupid cunt,1
@GaryLineker Some Tory cunt will be on the take for this.,0
@neymarjr is the biggest pussy on the planet. #WorldCup #FIFAWorldCup,1
"@GaryLineker You are such a prick , its ok for you earning fucks loads of dough think of how the working classes will heat there home the winter , jug ear'd  bell end",1
@edermilitao YOU GAY AF,1
@jjenas8 is a fucking cunt genuinely shut up u stupid prick,1
Fuck you Moneymar diver @neymarjr,1
Dance to that you cunt @richarlison97,1
@CBF_Futebol 😂😂😂😂😂 dance now ya arrogant cunts,1
you’re fucking SHIT!!!! @Alissonbecker,1
@utdreport @antony00 Awful character.He deserves this so much this cunt,1
@Herzl_sorchi @FIFAWorldCup @neymarjr GO FUCK YOUR FUCK UP YOUR SHIT,1
@neymarjr Kiss the ass of jair bolsonaro 😂😂😂🤡🤡,1
@GaryLineker Your still a cunt though!,1
@lukamodric10 fuck off,1
Hahahahahahahahhahaha fuck off brazil fucking wankers ✊🏻💦#brazilvscroatia @marquinhos_m5 supposed to go in the goal not hit the post enjoy the flight home ✈️,0
"Always you fucking up everything... Always... @marquinhos_m5. Very hard being a Brazilian nowadays... Shit currency, shit government, overpaid dumbass football players who cant shoot a fucking penalty",1
"@marquinhos_m5 Bum ass, go to the MLS. You Fucking blow",1
How can soccer be the most popular sport in the world???! That shit fuckin sucks🤮@TeamMessi @Cristiano,0
@Matheus58323427 @nico10fcb7 @CBF_Futebol Cry monkey,1
@mxskiii @VirgilvDijk Hold pussy 🖕🏽🤡🖕🏽,1
@WholeLottaRed @Memphis fuck that nigga😂😂😂😂,1
Talk now pussy @emimartinezz1,1
"@MemphisProp @Memphis Your account is dedicated to a fraud who doesn’t know you exist, get off his dick https://t.co/y5z0MWwk1u",1
@Memphis @FIFAWorldCup right in the p#ssy of your mother  son of b#tch,1
@GaryLineker Fuck off,1
"@sll_777 @Cristiano Short is your intelegence, cock su..er",1
@esmuellert_ @TeamMessi Fuck you 😡🖕,0
@Memphis take yo ass home bum ass boy,1
@VirgilvDijk you ugly son of a bitch,1
@Memphis Memphis De-Bye bitch 😂😂,1
you’re a sack of shit @VirgilvDijk,1
EAT A DICK @Memphis,1
U ruined a weghorst legendary game u fucking coon @VirgilvDijk,1
FUCK YOU HOLLAND @Memphis EAT SHIT @DenzelJMD2,1
@Cristiano Stfu nigga,1
Fuck you all.,1
@LuukdeJong9 catastrophic  i f#ck the p#ssy of your mother  son of b#tch,1
"@AdamM2539 @DanWrexham @GaryLineker The Wigan is a nonce account , last account was permanently suspended for messages someone he shouldn’t have messaged. Watch your inbox troop 😭😭😭",1
@Cristiano Shut up faggot,1
@Memphis Kiss my American ass “Memphis” https://t.co/dPRAVAeBQt,1
@John66234855 @City_Xtra @CBF_Futebol Maybe. But Trent doesn’t play. Henderson is a cock sucker.,1
@VilIaWatch1 @AVFCOfficial @emimartinezz1 Glad even Villa fans think this Cunt is a Nonce,1
"@Neymoleque @richarlison97 He's brazilian.  He'll be stealing a phone from someone by the afternoon.  Shit at soccer, criminal country.",1
@Sajjad38432848 @Neymoleque @neymarjr @NeymarJrSite Brazil is a shithole.  Everyone is a criminal.,1
@neymarjr enjoy the plane ride home you Brazilian coco bean cunt.,1
@rodridepaul @Diegoahumado Urgent help for this mother  https://t.co/y77PSFM1N5,0
@TaintedTinted @hamda_ramos @KMbappe why there is a lot of marrocain whores in your country?,1
@lukamodric10 Fuck you,0
tweet something pussy bitch @Memphis,1
all bark no bite pussy @memphis,0
@GaryLineker Do we expect anything better from Lineker. Nope what a tosser.,0
@lukamodric10 #AliMoazzami a 20 year old boy that was arrested in protests is sentenced to death. According to some reports the Islamic regime wants to execute him tomorrow . his crime? fighting for freedom  Be his voice  #علی_معظمی #StopExecutionInIran,0
@esmuellert_ @TeamMessi Fuck you and Messi 😂@esmuellert_,0
@emimartinezz1 Grade A wanker,0
@emimartinezz1 You’re just a monkey ore on drugs stupid figure. You won’t win just watch. Fool,1
@beINSPORTS_EN @emimartinezz1 @aarransummers Proper little cunt he is,1
@ManUtd_Es @LisandrMartinez Cunts,1
"@jezwyke @GaryLineker Shit up, you wanker",0
@peta @vinijr That's not how you pick cats up you Brazilian wanker.,0
"@GaryLineker Free holiday though, wanker.",0
"@AmmarAtal @KMbappe @FayzaLamari COME ON THEN YOU FRENCH BASTARDS, IT WILL BE AGINCOURT ALL OVER AGAIN FOR YOU. https://t.co/leNNTMWOYu",0
@Notamendi30 fuck you!,1
@Mbekar_Andrew @Cristiano Yeah yeah.Why would we defend a rapist??mmmh??Ronaldo is a rapist.He deserves to be in jail. @Cristiano,0
"Damn, one of the most important matches in Portugals history and @Cristiano is on the bench?!  I wonder if @piersmorgan will take time away from hacking dead kids phones and obsessing over Meghan Markle (because she's a poc AND turned his Pigeon Lady ass down) to tweet about it?",0
"@England @sterling7 Hope to fuck you don't get picked you little lump af shite. Nobody likes you. Should av stayed at home. Can't shoot can't pass definitely can't tackle can't run, only like a spastic can't head. Team mates only pass to him if nothing else is on.",1
"@beppatweets @poggerinho00 @OlmostPerfect @GaryLineker @GrantWahl Human life isn't valued by Muslims,  they wouldn't blink at killing anyone",1
@England Go fuck yourself lame ass team,0
Please go back to your country and rest. We Iranians hate you,0
"@croseoil No matter how much you use the dirty and murderous flag of America, it is your characteristic, and the whole country, no matter what I say, your whole continent is not equal to the Achaemenid government.",0
Why are there so many non-indigenous blacks on an English team. What happened to representation of our individual race and ethnicity?,1
Is your penis ok?,1
GO BACK TO YOUR SHITHOLE COUNTRY WHERE YOUR WOMEN ARE BEING SLAUGHTERED,1
Rot in hell garbage piece of shit!,1
@OnsOranje Depay's father https://t.co/IdwJNktJIg,1
. @OnsOranje that’s what you get for what that bald cunt Robben did to Mexico 😈,0
"@OnsOranje #MajidRezaRahnavard was tortured, his arm was broken, he was forced to confess and now he has been sentenced to death. Please be his voice, before it's too late and another innocent life is taken.
#مجیدرضا_رهنورد 
#مهسا_امینی
#محسن_شکاری
#StopExecutionsInIran https://t.co/dNXyUlGQfu",0
goodbye you nasty bitch @OnsOranje #WorldCup play dirty and you lose,0
@OnsOranje Fucked by big dick Emiliano martinez,1
Get these Argentinian cunts gone please @OnsOranje https://t.co/PkHcAgU1N5,0
stop being useless you cunts @OnsOranje,1
@diamond_dogs_65 @OnsOranje Fuck ur mother asshole,1
"@KMbappe @AchrafHakimi I am in need of Financial assistance please guys, I am struggling to keep up with cost of living , even R1000 (South African Rand) will do",0
"@KMbappe @AchrafHakimi I am in need of Financial assistance please guys, I am struggling to keep up with cost of living , even R1000 (South African Rand) will do",0
@Cristiano fuck you,0
@Jlarlat1 @DROLEutd @VirgilvDijk so did van dick,0
Rest in piss rapist @Cristiano,1
@FRMFOFFICIEL @pumafootball Stfu stupid niggers,1
@selecaoportugal Fuck off,1
"Kicked out by his club, dropped by his country, dunked on by Morocco. A fitting end to the career of the most overrated footballer in history. Hold this L you rapist @Cristiano",0
@selecaoportugal Proud my fk ass tell that fk couch he is son of whore for benching goat Ronaldo we will pray that couch of ur never ever be able to see file as couch 🖕🏻🖕🏻 Ronaldo we love u u are the Jordan of football,1
@FIFAWorldCup @Cristiano Cunts,1
"@FPLPaz @Cristiano Self obsessed, washed up, rapist cunt who can't accept he's finished,  gets his comeuppance with the world watching on in glee.  Very necessary hate actually, drink it in.",1
@AlbicelesteTalk @juegosimple__ Listen here you ugly talentless rat @B_Fernandes8 - do you think Argentina and Portugal referees have burner accounts on Twitter like me who argue Ronaldo vs Messi. Stop making up a rivalry between Portugal and Argentina you absolute B-lister footballer 💩,1
@piersmorgan @Cristiano Piers..i love ya brother..but this world cup shits gotta come to an end  You're as bad a Rush Limbaugh was when he'd blather on and on about nfl football.,0
@mattmayatt @Serginaoo @England You should tell that to your wife,1
@KnicksGiantsSZN @JoeTrotTheDon @snhs2 @RGIII @Cristiano I ain’t gon lie you glazin that nigga crazy rn,0
"Piers sucking cock again, standard",0
@piersmorgan @Cristiano You turned Cristiano to Cristina and from Goat to a Rat from Legend to a Hustler.  Racist Lord. You ruined Ronaldo's happiness and turned him into a laughing stock with nothing left in sort of respect.  You will suffer together. We won't spare you.,0
@piersmorgan @Cristiano You need to get this guys bellend out of your mouth now Piers.,0
@BorisJohnson @England Fuck offer you weird cunt,1
@favorbeat @piersmorgan @Cristiano Fuck off mother fucker,1
@19JRF88 @GNev2 @IanWright0 @England @ITV @ITVSport @itvfootball 1 follower knobhead spouting shite,1
Una wan kill am!,1
@piersmorgan @Cristiano Double standards for a retarded journalist,0
@piersmorgan @Cristiano He deserve.... fuck off....  u have really an obsession for him ....he deserve... his ego ....his attitude.... a suite in his Marrakesh  hotel is waiting him 😂😂😂😂,0
"If I’ve said it once, I’ve said it 100 times. HE IS A FUCKING RAPIST",0
@samyyblack @Veeyron_ @whucentre @equipedefrance Shut ur b*1tch ass,1
@piersmorgan @Cristiano Nah he’s a cunt,0
Get his cock out ya mouth,0
@piersmorgan @Cristiano Couldn't even go an hour without dick riding,1
The second African team in the Quarter finals,0
@DanielRegha @piersmorgan @Cristiano Is it constitutional. see monkey face,0
@pritipatel @England Get your tits out,1
Close your legs you whore @BellinghamJude,1
@pritipatel @England Fuck off you blurt,1
@piersmorgan @Cristiano Isn’t he a rapist?,1
@atchouameni @equipedefrance NIGGER,1
@FrenchTeam @atchouameni ❤️❤️❤️ almost every Black man/woman is supporting France and no one should even pretend not knowing why,0
"Certified rapist who earns 500k a week. Yeah I’m gutted for him, really am",1
Ohhh fuck off you cunt,0
@ManUtd_Es @LisandrMartinez After everything Cristiano Ronaldo has done for your shitty club this is how you say thank you?! Worst English club! Shame on you!! 🤬🖕🤬🖕,0
@GaryLineker Gotta be joking. This ref is clearly a wanker,0
"@GaryLineker @FIFAWorldCup corruption Gary?? How was that not a pen, and yet he gives shitty little free kicks for nothing 🤔",0
@GaryLineker Fuck off Gary,0
@MellyAttorney @kwadwotod01 @BongoIdeas @piersmorgan @Cristiano And you never started. Retard🥱,0
he’s a rapist,0
@richjacques10 @piersmorgan @Cristiano Never shake hands with a Muslim anyway,0
@GaryLineker Fuck off ya specky twat,0
@piersmorgan @Cristiano Shut you clout chasing irrelevant nonce,0
@sumayaaaaaah @piersmorgan @Cristiano Leave the dick rider. Now they don't want us to keep the same energy 😂,0
@BorisJohnson @England Fuck off,0
"You can go suck his cock, @piersmorgan",0
@MessiNationn @Dirono Messi is the son of a bukake slut,0
@piersmorgan @Cristiano Still taste his cum on ur tongue piers,0
"He's literally a rapist, Piers",0
@TheVillaWatch @England @marksandspencer You not just want England to win no matter who plays like you kiddy fiddler ? Mate of mine is about to expose you! Can lend you a rope and wobbly chair if you want? 👍🏼👍🏼 always wanting to help mate,1
@piersmorgan @Cristiano He is a bitch,0
